system:index,Name,istarget,s1_2019,.geo
00000000000000000a65_0,107k,1,"[[0.35008078813552856], [0.24675247073173523], [0.244348406791687], [0.31548014283180237], [0.29402267932891846], [0.45840728282928467], [0.5557458400726318], [0.3558705449104309], [0.3645709156990051], [0.5057997703552246], [0.2542775571346283], [0.3583305776119232], [0.2966867685317993], [0.23406130075454712], [0.34516090154647827], [0.5801646113395691]]",
00000000000000000a66_0,107k,1,"[[0.2719493806362152], [0.5049958229064941], [0.2754131257534027], [0.382795512676239], [0.39036130905151367], [0.19213442504405975], [0.30979591608047485], [0.3453761339187622], [0.3621303141117096], [0.4479430317878723], [0.25400248169898987], [0.24993230402469635], [0.19758109748363495], [0.3953087329864502], [0.3011820316314697], [0.2384713739156723]]",
00000000000000000a67_0,107k,1,"[[0.24522799253463745], [0.35675838589668274], [0.22910505533218384], [0.5115178227424622], [0.335782527923584], [0.41736340522766113], [0.23375204205513], [0.18308080732822418], [0.35909199714660645], [0.2931053042411804], [0.3157166540622711], [0.28601428866386414], [0.3855537176132202], [0.5511196851730347], [0.4545977711677551], [0.30041584372520447]]",
00000000000000000a68_0,109k,1,"[[0.2869184613227844], [0.48455384373664856], [0.4746108651161194], [0.35272032022476196], [0.3693607449531555], [0.15509314835071564], [0.24823328852653503], [0.3254653215408325], [0.19672733545303345], [0.2764267921447754], [0.2793939411640167], [0.37209317088127136], [0.43733376264572144], [0.4098131060600281], [0.28152310848236084], [0.47126758098602295]]",
00000000000000000a69_0,109k,1,"[[0.44024658203125], [0.4924054741859436], [0.2856348156929016], [0.3011401295661926], [0.40222620964050293], [0.2658836245536804], [0.2963353395462036], [0.19227907061576843], [0.3200119733810425], [0.2865699529647827], [0.3027610182762146], [0.2952638566493988], [0.32007330656051636], [0.34820714592933655], [0.16610820591449738], [0.7326672673225403]]",
00000000000000000a6a_0,109k,1,"[[0.2700076401233673], [0.45728814601898193], [0.2861940860748291], [0.2475336194038391], [0.3512778580188751], [0.2530531585216522], [0.23833301663398743], [0.26326510310173035], [0.34741950035095215], [0.32763391733169556], [0.21321068704128265], [0.27792173624038696], [0.2598573863506317], [0.2758985161781311], [0.4192807674407959], [0.32143157720565796]]",
00000000000000000a6b_0,110k,1,"[[0.5084622502326965], [0.24065963923931122], [0.43398940563201904], [0.34911853075027466], [0.3551008701324463], [0.19067417085170746], [0.4293457865715027], [0.3030296862125397], [0.19268833100795746], [0.22864815592765808], [0.29957979917526245], [0.4968012273311615], [0.2109663039445877], [0.4275652766227722], [0.3707379698753357], [0.3783396780490875]]",
00000000000000000a6c_0,110k,1,"[[0.23498211801052094], [0.2341434508562088], [0.5519237518310547], [0.34231072664260864], [0.2238091379404068], [0.2890126705169678], [0.25688812136650085], [0.2972506284713745], [0.39801186323165894], [0.3258453607559204], [0.42043784260749817], [0.21687905490398407], [0.25609657168388367], [0.370664119720459], [0.40508878231048584], [0.6095497608184814]]",
00000000000000000a6d_0,110k,1,"[[0.5626577734947205], [0.4071945548057556], [0.46037375926971436], [0.31339147686958313], [0.43021005392074585], [0.5045129060745239], [0.26736393570899963], [0.24408963322639465], [0.367572546005249], [0.3816917836666107], [0.3859015107154846], [0.19592249393463135], [0.2311096489429474], [0.33792775869369507], [0.36450469493865967], [0.46490928530693054]]",
00000000000000000a6e_0,112k,1,"[[0.5467556715011597], [0.45837563276290894], [0.2229653149843216], [0.31000974774360657], [0.28144049644470215], [0.22489668428897858], [0.2112150490283966], [0.6089397668838501], [0.3982067406177521], [0.43516427278518677], [0.5068912506103516], [0.4031825661659241], [0.22559452056884766], [0.3953668773174286], [0.30107495188713074], [0.42415064573287964]]",
00000000000000000a6f_0,112k,1,"[[0.4547198712825775], [0.3173522353172302], [0.2564755082130432], [0.26405903697013855], [0.4156525731086731], [0.21587644517421722], [0.3109561800956726], [0.20936042070388794], [0.2701456546783447], [0.4830784201622009], [0.38456201553344727], [0.5109426379203796], [0.28176259994506836], [0.30144020915031433], [0.2136494219303131], [0.41771209239959717]]",
00000000000000000a70_0,112k,1,"[[0.23927041888237], [0.36429673433303833], [0.28825536370277405], [0.25363388657569885], [0.3130650520324707], [0.3977455794811249], [0.2511817514896393], [0.42886537313461304], [0.2595502436161041], [0.22726614773273468], [0.5486938953399658], [0.3774190843105316], [0.19412460923194885], [0.5358178615570068], [0.2371436208486557], [0.3842468857765198]]",
00000000000000000a71_0,113k,1,"[[0.35749551653862], [0.37480297684669495], [0.1821681410074234], [0.40175342559814453], [0.4115138649940491], [0.3088555335998535], [0.49719202518463135], [0.428533136844635], [0.21071860194206238], [0.33152496814727783], [0.23791827261447906], [0.36653047800064087], [0.20794875919818878], [0.27107879519462585], [0.37892478704452515], [0.6934214234352112]]",
00000000000000000a72_0,113k,1,"[[0.38867849111557007], [0.375407338142395], [0.18397776782512665], [0.25743401050567627], [0.2785786986351013], [0.21459314227104187], [0.26089856028556824], [0.385982483625412], [0.19313357770442963], [0.3523217439651489], [0.22303111851215363], [0.3673355281352997], [0.17539216578006744], [0.37924444675445557], [0.43134552240371704], [0.6466095447540283]]",
00000000000000000a73_0,113k,1,"[[0.35950735211372375], [0.31283000111579895], [0.31820714473724365], [0.24717536568641663], [0.4541451334953308], [0.3547118604183197], [0.44035226106643677], [0.42198264598846436], [0.3019763231277466], [0.3815982937812805], [0.2729041576385498], [0.3979991674423218], [0.15135934948921204], [0.27686768770217896], [0.3185363709926605], [0.6716480255126953]]",
00000000000000000a74_0,117k,1,"[[0.4150075912475586], [0.18510407209396362], [0.2944931983947754], [0.3321990370750427], [0.2929064929485321], [0.28594982624053955], [0.3946932852268219], [0.2771018147468567], [0.37425127625465393], [0.3145282566547394], [0.3268691599369049], [0.3749307692050934], [0.19550669193267822], [0.2573719918727875], [0.3287757933139801], [0.4890027940273285]]",
00000000000000000a75_0,117k,1,"[[0.29881399869918823], [0.33018913865089417], [0.48587632179260254], [0.2052149772644043], [0.1963721364736557], [0.2703317403793335], [0.4301375448703766], [0.36704596877098083], [0.24175718426704407], [0.5439730882644653], [0.2146899700164795], [0.3264109194278717], [0.2855837941169739], [0.36893394589424133], [0.19755449891090393], [0.5781988501548767]]",
00000000000000000a76_0,117k,1,"[[0.3427186906337738], [0.3198164403438568], [0.3056485056877136], [0.42575469613075256], [0.3675549626350403], [0.27153828740119934], [0.34507331252098083], [0.2795168161392212], [0.33503851294517517], [0.36418670415878296], [0.24146372079849243], [0.29154345393180847], [0.3923241198062897], [0.21881571412086487], [0.3145442605018616], [0.5509518980979919]]",
00000000000000000a77_0,116k,1,"[[0.4465513527393341], [0.36409470438957214], [0.36508235335350037], [0.23940996825695038], [0.2891503572463989], [0.44247716665267944], [0.4048885703086853], [0.302814245223999], [0.24866443872451782], [0.23181307315826416], [0.274676650762558], [0.30679240822792053], [0.30730384588241577], [0.4405505657196045], [0.32913392782211304], [0.46154940128326416]]",
00000000000000000a78_0,116k,1,"[[0.4465513527393341], [0.32757723331451416], [0.37304019927978516], [0.32077884674072266], [0.3642321527004242], [0.26579511165618896], [0.4048885703086853], [0.29813098907470703], [0.24866443872451782], [0.23181307315826416], [0.322934627532959], [0.30679240822792053], [0.30730384588241577], [0.4405505657196045], [0.39733564853668213], [0.38025373220443726]]",
00000000000000000a79_0,116k,1,"[[0.37698352336883545], [0.45290011167526245], [0.20103783905506134], [0.33206698298454285], [0.3493650257587433], [0.34320884943008423], [0.25483065843582153], [0.2591731548309326], [0.24171699583530426], [0.15938374400138855], [0.2804681956768036], [0.22836551070213318], [0.39305615425109863], [0.311227023601532], [0.2501634359359741], [0.3231510818004608]]",
00000000000000000a7a_0,119k,1,"[[0.33370524644851685], [0.10745541006326675], [0.3021007180213928], [0.19430024921894073], [0.24086886644363403], [0.17393018305301666], [0.3630415201187134], [0.25407469272613525], [0.26746654510498047], [0.14996403455734253], [0.19869419932365417], [0.17728398740291595], [0.2804180383682251], [0.2809232175350189], [0.19099470973014832], [0.3274349570274353]]",
00000000000000000a7b_0,119k,1,"[[0.37265637516975403], [0.22899261116981506], [0.4272501468658447], [0.2553270161151886], [0.1823858916759491], [0.40785062313079834], [0.2848445177078247], [0.20661762356758118], [0.3214240074157715], [0.36804452538490295], [0.24192553758621216], [0.35267001390457153], [0.275921106338501], [0.23115593194961548], [0.22159317135810852], [0.3373939096927643]]",
00000000000000000a7c_0,119k,1,"[[0.5273807644844055], [0.441891610622406], [0.27567058801651], [0.35670891404151917], [0.34007254242897034], [0.18519406020641327], [0.3635518252849579], [0.2583617866039276], [0.33704397082328796], [0.3298310935497284], [0.2181789129972458], [0.47461003065109253], [0.28517624735832214], [0.39407724142074585], [0.10099469870328903], [0.3293153941631317]]",
00000000000000000a7d_0,119k,1,"[[0.3411341905593872], [0.2707045376300812], [0.40322285890579224], [0.17827625572681427], [0.2096502184867859], [0.29425686597824097], [0.1077444925904274], [0.36252450942993164], [0.523013710975647], [0.30136674642562866], [0.3573654890060425], [0.25354018807411194], [0.29601237177848816], [0.4479927122592926], [0.2542881667613983], [0.34454214572906494]]",
00000000000000000a7e_0,119k,1,"[[0.14075857400894165], [0.1688840687274933], [0.3811976909637451], [0.24237483739852905], [0.48786139488220215], [0.49779027700424194], [0.09596208482980728], [0.32042866945266724], [0.5065066814422607], [0.3865383267402649], [0.3742098808288574], [0.3509797751903534], [0.3698296546936035], [0.35990190505981445], [0.4715142250061035], [0.2848470211029053]]",
00000000000000000a7f_0,119k,1,"[[0.40175724029541016], [0.36278122663497925], [0.3258949816226959], [0.39540067315101624], [0.3608226478099823], [0.4140147268772125], [0.2769950330257416], [0.32285577058792114], [0.5135965943336487], [0.5712888240814209], [0.4017499089241028], [0.5897650122642517], [0.2751574218273163], [0.5137032270431519], [0.4314461946487427], [0.6214033961296082]]",
00000000000000000a80_0,120k,1,"[[0.19356651604175568], [0.22325967252254486], [0.42744874954223633], [0.39884623885154724], [0.39428332448005676], [0.4301353693008423], [0.2565077245235443], [0.5686706304550171], [0.5647627115249634], [0.4847005605697632], [0.27073219418525696], [0.32154905796051025], [0.17463631927967072], [0.3665897846221924], [0.14232595264911652], [0.6464229226112366]]",
00000000000000000a81_0,120k,1,"[[0.2266857624053955], [0.3364744484424591], [0.4278780221939087], [0.4415785074234009], [0.48551058769226074], [0.41563063859939575], [0.35602396726608276], [0.532956600189209], [0.34911075234413147], [0.44537684321403503], [0.2739504873752594], [0.23350268602371216], [0.1895308941602707], [0.35605940222740173], [0.28818702697753906], [0.5980696678161621]]",
00000000000000000a82_0,120k,1,"[[0.2824995517730713], [0.2783207297325134], [0.18681982159614563], [0.5127671957015991], [0.4137502908706665], [0.3697081208229065], [0.2531000077724457], [0.42011386156082153], [0.33637380599975586], [0.11085136234760284], [0.20764631032943726], [0.23097212612628937], [0.3954046070575714], [0.32947641611099243], [0.29921475052833557], [0.530275821685791]]",
00000000000000000a83_0,121k,1,"[[0.41434651613235474], [0.2507266104221344], [0.2987615168094635], [0.13607539236545563], [0.19364984333515167], [0.29342854022979736], [0.45862245559692383], [0.1267549842596054], [0.3442979156970978], [0.19046856462955475], [0.20253252983093262], [0.20479781925678253], [0.3709990680217743], [0.28049176931381226], [0.33525505661964417], [0.33694860339164734]]",
00000000000000000a84_0,121k,1,"[[0.2915673553943634], [0.2504471242427826], [0.2280493676662445], [0.21730192005634308], [0.1889231950044632], [0.17868907749652863], [0.5511326789855957], [0.35184237360954285], [0.49770206212997437], [0.23483394086360931], [0.2716502249240875], [0.13207881152629852], [0.332190603017807], [0.37188729643821716], [0.25357216596603394], [0.30960994958877563]]",
00000000000000000a85_0,121k,1,"[[0.26749616861343384], [0.24703451991081238], [0.18776148557662964], [0.2683294713497162], [0.49693751335144043], [0.40916311740875244], [0.18597346544265747], [0.21231433749198914], [0.3750237226486206], [0.17995354533195496], [0.2730787694454193], [0.2996709644794464], [0.26132845878601074], [0.47349685430526733], [0.2268853634595871], [0.5265232920646667]]",
00000000000000000a86_0,124k,1,"[[0.27126744389533997], [0.313608855009079], [0.14775368571281433], [0.19388946890830994], [0.14445613324642181], [0.21705053746700287], [0.18047580122947693], [0.15898346900939941], [0.3088195025920868], [0.3191155791282654], [0.10408449918031693], [0.13086283206939697], [0.32824379205703735], [0.41832679510116577], [0.24336719512939453], [0.45558786392211914]]",
00000000000000000a87_0,124k,1,"[[0.24777495861053467], [0.3229476511478424], [0.3544853925704956], [0.3642995059490204], [0.240146666765213], [0.1650117188692093], [0.18660598993301392], [0.35494139790534973], [0.1482694149017334], [0.2368173599243164], [0.16244028508663177], [0.22087687253952026], [0.26319193840026855], [0.25103047490119934], [0.19406786561012268], [0.2877251207828522]]",
00000000000000000a88_0,124k,1,"[[0.1925065517425537], [0.2055010050535202], [0.16821354627609253], [0.3042348027229309], [0.2039201855659485], [0.17550571262836456], [0.28514477610588074], [0.21680408716201782], [0.22694829106330872], [0.28441572189331055], [0.3219938278198242], [0.25047680735588074], [0.20600219070911407], [0.272166907787323], [0.2609042823314667], [0.4084363579750061]]",
00000000000000000a89_0,126k,1,"[[0.31500905752182007], [0.4360703229904175], [0.3878621459007263], [0.15985305607318878], [0.14752936363220215], [0.22828792035579681], [0.20671041309833527], [0.2789137363433838], [0.26882728934288025], [0.18404078483581543], [0.28862452507019043], [0.26318857073783875], [0.2611541450023651], [0.4011235535144806], [0.22426971793174744], [0.21632245182991028]]",
00000000000000000a8a_0,126k,1,"[[0.5200740098953247], [0.4775824248790741], [0.2898368239402771], [0.1617688536643982], [0.3070339262485504], [0.31716951727867126], [0.285425066947937], [0.44089120626449585], [0.18790698051452637], [0.5123540163040161], [0.19995400309562683], [0.46405309438705444], [0.2428564578294754], [0.5498155951499939], [0.2301776260137558], [0.45231276750564575]]",
